ts_event,side,size,price,symbol,range
2023-03-17,B,23902349163.0,100.57189242669558,GOOGL,below_mean_range
2023-03-17,B,30812058662.0,102.27553725928001,GOOGL,above_mean_range
2023-03-20,N,61145149575.0,100.96643255210334,GOOGL,mean_range
2023-03-20,N,7683404550.0,100.19165856622124,GOOGL,below_mean_range
2023-03-20,N,2931456900.0,101.56829617834413,GOOGL,above_mean_range
2023-03-20,B,100434719046.0,100.97005159514865,GOOGL,mean_range
2023-03-20,B,12370452826.0,100.23571794275009,GOOGL,below_mean_range
2023-03-20,B,7735491446.0,101.5878489021213,GOOGL,above_mean_range
2023-03-20,A,110472474528.0,100.97149633384437,GOOGL,mean_range
2023-03-20,A,13786975488.0,100.213336557059,GOOGL,below_mean_range
2023-03-20,A,9693550464.0,101.58449793672584,GOOGL,above_mean_range
2023-03-21,N,11328101538.0,103.87344411619857,GOOGL,mean_range
2023-03-21,N,17418838554.0,102.65862792187026,GOOGL,below_mean_range
2023-03-21,N,44587318412.0,104.65542156617457,GOOGL,above_mean_range
2023-03-21,B,23327684932.0,103.75199335022269,GOOGL,mean_range
2023-03-21,B,48867732637.0,102.66619227571451,GOOGL,below_mean_range
2023-03-21,B,82511159180.0,104.65908683974148,GOOGL,above_mean_range
2023-03-21,A,16520305284.0,103.6251846965702,GOOGL,mean_range
2023-03-21,A,44529996147.0,102.62982380292198,GOOGL,below_mean_range
2023-03-21,A,76241136237.0,104.56465863070439,GOOGL,above_mean_range
2023-03-22,A,107746440522.0,105.07878131841308,GOOGL,mean_range
2023-03-22,A,35876790252.0,104.03909309121178,GOOGL,below_mean_range
2023-03-22,A,50512813326.0,105.87846786746728,GOOGL,above_mean_range
2023-03-22,N,22017742175.0,104.91126895669666,GOOGL,mean_range
2023-03-22,N,16494197500.0,103.71919878048863,GOOGL,below_mean_range
2023-03-22,N,17262585725.0,105.67536821253802,GOOGL,above_mean_range
2023-03-22,B,116808026850.0,105.09277137870926,GOOGL,mean_range
2023-03-22,B,41276246556.0,104.07918115369384,GOOGL,below_mean_range
2023-03-22,B,60189769647.0,105.91100318363455,GOOGL,above_mean_range
2023-03-23,B,200127202464.0,105.69426878756417,GOOGL,mean_range
2023-03-23,B,25097873376.0,104.8358695275991,GOOGL,below_mean_range
2023-03-23,B,7165857600.0,106.19612727272767,GOOGL,above_mean_range
2023-03-23,A,141076035362.0,105.67274897203819,GOOGL,mean_range
2023-03-23,A,19671622816.0,104.80811572700328,GOOGL,below_mean_range
2023-03-23,A,5198824650.0,106.1717333333332,GOOGL,above_mean_range
2023-03-23,N,81747698872.0,105.625670312612,GOOGL,mean_range
2023-03-23,N,12669050664.0,104.46284453981814,GOOGL,below_mean_range
2023-03-23,N,7515640928.0,106.08315112540163,GOOGL,above_mean_range
2023-03-24,B,110498975284.0,104.88910007341697,GOOGL,mean_range
2023-03-24,B,5307470406.0,104.15286302175105,GOOGL,below_mean_range
2023-03-24,B,4181076040.0,105.46923880596991,GOOGL,above_mean_range
2023-03-24,N,47355425593.0,104.94873450459254,GOOGL,mean_range
2023-03-24,N,2107407239.0,104.24506012024035,GOOGL,below_mean_range
2023-03-24,N,1613285702.0,105.52549738219899,GOOGL,above_mean_range
2023-03-24,A,83554161600.0,104.8837945512841,GOOGL,mean_range
2023-03-24,A,4370525376.0,104.13208333333252,GOOGL,below_mean_range
2023-03-24,A,2825308990.0,105.44663507109078,GOOGL,above_mean_range
2023-03-27,A,38897040564.0,103.14280510627165,GOOGL,mean_range
2023-03-27,A,31139470116.0,102.45775755551718,GOOGL,below_mean_range
2023-03-27,A,22565586960.0,104.29394009216608,GOOGL,above_mean_range
2023-03-27,N,27014862015.0,103.06571317829301,GOOGL,mean_range
2023-03-27,N,24432045750.0,102.44013809523763,GOOGL,below_mean_range
2023-03-27,N,8856034869.0,104.2777062532847,GOOGL,above_mean_range
2023-03-27,B,31940263410.0,103.16245280025726,GOOGL,mean_range
2023-03-27,B,28266347660.0,102.47957153101304,GOOGL,below_mean_range
2023-03-27,B,19418545040.0,104.31582463465523,GOOGL,above_mean_range
2023-03-28,N,27301451644.0,100.65604907753506,GOOGL,mean_range
2023-03-28,N,5978468128.0,100.09466960352448,GOOGL,below_mean_range
2023-03-28,N,4845982976.0,101.79138926630462,GOOGL,above_mean_range
2023-03-28,A,87030195174.0,100.5754682849449,GOOGL,mean_range
2023-03-28,A,9682173972.0,99.97602853745506,GOOGL,below_mean_range
2023-03-28,A,5721807924.0,101.59914486921568,GOOGL,above_mean_range
2023-03-28,B,71315639682.0,100.57795617139998,GOOGL,mean_range
2023-03-28,B,5620288947.0,99.99342092689862,GOOGL,below_mean_range
2023-03-28,B,4199776356.0,101.61566496163668,GOOGL,above_mean_range
2023-03-29,A,95939840180.0,101.32139194361707,GOOGL,mean_range
2023-03-29,A,2101361710.0,100.8015950069348,GOOGL,below_mean_range
2023-03-29,A,11416135670.0,102.16059229001883,GOOGL,above_mean_range
2023-03-29,N,38884604850.0,101.36824269005864,GOOGL,mean_range
2023-03-29,N,1664533962.0,100.93860655737707,GOOGL,below_mean_range
2023-03-29,N,8973020511.0,102.31857577293431,GOOGL,above_mean_range
2023-03-29,B,61799865176.0,101.33970869940649,GOOGL,mean_range
2023-03-29,B,1504274408.0,100.81034023668616,GOOGL,below_mean_range
2023-03-29,B,7189808598.0,102.17284432064424,GOOGL,above_mean_range
2023-03-30,A,65752013852.0,100.52085254148318,GOOGL,mean_range
2023-03-30,A,7084175980.0,99.94066550522632,GOOGL,below_mean_range
2023-03-30,A,3776581620.0,101.30961437908506,GOOGL,above_mean_range
2023-03-30,N,38075843520.0,100.62666452991478,GOOGL,mean_range
2023-03-30,N,6773106780.0,100.03844744744714,GOOGL,below_mean_range
2023-03-30,N,6166984912.0,101.54798153034383,GOOGL,above_mean_range
2023-03-30,B,53245265328.0,100.56961639098523,GOOGL,mean_range
2023-03-30,B,5304126048.0,99.98418855534715,GOOGL,below_mean_range
2023-03-30,B,3634769304.0,101.43659137577099,GOOGL,above_mean_range
2023-03-31,A,39481014848.0,102.63144622093057,GOOGL,mean_range
2023-03-31,A,15720935286.0,101.64910569105709,GOOGL,below_mean_range
2023-03-31,A,27698790742.0,103.50189377530855,GOOGL,above_mean_range
2023-03-31,B,51322231950.0,102.74688368291926,GOOGL,mean_range
2023-03-31,B,14081109240.0,101.71646147736287,GOOGL,below_mean_range
2023-03-31,B,26657922060.0,103.5980249632929,GOOGL,above_mean_range
2023-03-31,N,48777054552.0,102.68611547868576,GOOGL,mean_range
2023-03-31,N,15091572958.0,101.59247317899501,GOOGL,below_mean_range
2023-03-31,N,46322863128.0,103.58461552612263,GOOGL,above_mean_range
2023-04-03,A,39853255014.0,103.23647746154549,GOOGL,mean_range
2023-04-03,A,9174558090.0,102.55521536670612,GOOGL,below_mean_range
2023-04-03,A,12312491928.0,104.21436155447611,GOOGL,above_mean_range
2023-04-03,B,29585124371.0,103.3064568604187,GOOGL,mean_range
2023-04-03,B,8709129085.0,102.63558342189131,GOOGL,below_mean_range
2023-04-03,B,11533811547.0,104.261502166585,GOOGL,above_mean_range
2023-04-03,N,23640006975.0,103.2210654988566,GOOGL,mean_range
2023-04-03,N,7237839150.0,102.56484328358195,GOOGL,below_mean_range
2023-04-03,N,9437998215.0,104.25666348721903,GOOGL,above_mean_range
2023-04-04,A,63972142130.0,104.71855404773042,GOOGL,mean_range
2023-04-04,A,1987255990.0,104.17516801853965,GOOGL,below_mean_range
2023-04-04,A,6767723470.0,105.37333446750588,GOOGL,above_mean_range
2023-04-04,N,33025482263.0,104.69441442527881,GOOGL,mean_range
2023-04-04,N,916157390.0,104.14354347826104,GOOGL,below_mean_range
2023-04-04,N,3405715515.0,105.36824561403516,GOOGL,above_mean_range
2023-04-04,B,53876248385.0,104.72830051560918,GOOGL,mean_range
2023-04-04,B,1909543455.0,104.19046964490282,GOOGL,below_mean_range
2023-04-04,B,5792063080.0,105.38914652567946,GOOGL,above_mean_range
2023-04-05,A,52348940704.0,104.32032924180956,GOOGL,mean_range
2023-04-05,A,9791504352.0,103.84255152807387,GOOGL,below_mean_range
2023-04-05,A,9742790400.0,105.30314047619086,GOOGL,above_mean_range
2023-04-05,B,63068580371.0,104.34230939850998,GOOGL,mean_range
2023-04-05,B,12982368151.0,103.86072892457281,GOOGL,below_mean_range
2023-04-05,B,10524687639.0,105.30648162626977,GOOGL,above_mean_range
2023-04-05,N,24285763188.0,104.51231665092591,GOOGL,mean_range
2023-04-05,N,13897235592.0,103.98678217821869,GOOGL,below_mean_range
2023-04-05,N,8095254396.0,105.79982766761003,GOOGL,above_mean_range
2023-04-06,B,51435758592.0,107.09927681992478,GOOGL,mean_range
2023-04-06,B,31732677056.0,106.00991201966809,GOOGL,below_mean_range
2023-04-06,B,59018920000.0,108.3030490434652,GOOGL,above_mean_range
2023-04-06,A,33959685723.0,107.06057384212063,GOOGL,mean_range
2023-04-06,A,24845735695.0,105.9361977438628,GOOGL,below_mean_range
2023-04-06,A,31292107730.0,108.23805057955971,GOOGL,above_mean_range
2023-04-06,N,22478755425.0,107.01776089828267,GOOGL,mean_range
2023-04-06,N,18155232585.0,105.85821066404964,GOOGL,below_mean_range
2023-04-06,N,12216327585.0,108.07847593582876,GOOGL,above_mean_range
2023-04-10,A,46869346380.0,106.18975135401494,GOOGL,mean_range
2023-04-10,A,8277712726.0,105.4528380262058,GOOGL,below_mean_range
2023-04-10,A,7393864392.0,107.12677590511831,GOOGL,above_mean_range
2023-04-10,B,44649254678.0,106.21255311857789,GOOGL,mean_range
2023-04-10,B,8015706301.0,105.4777065721301,GOOGL,below_mean_range
2023-04-10,B,7812417322.0,107.15506435366619,GOOGL,above_mean_range
2023-04-10,N,24268678203.0,106.29964451313789,GOOGL,mean_range
2023-04-10,N,5619612432.0,105.567093446602,GOOGL,below_mean_range
2023-04-10,N,6451642428.0,107.32833773784365,GOOGL,above_mean_range
2023-04-11,B,70774208615.0,105.44247192450932,GOOGL,mean_range
2023-04-11,B,9187138400.0,104.92807236842125,GOOGL,below_mean_range
2023-04-11,B,12985899245.0,106.28040958808475,GOOGL,above_mean_range
2023-04-11,N,31430570236.0,105.47813360279697,GOOGL,mean_range
2023-04-11,N,7031877632.0,104.97852050781252,GOOGL,below_mean_range
2023-04-11,N,8302285212.0,106.41185897435875,GOOGL,above_mean_range
2023-04-11,A,60836775054.0,105.36791547995223,GOOGL,mean_range
2023-04-11,A,4498015737.0,104.89184279021401,GOOGL,below_mean_range
2023-04-11,A,10983962427.0,106.22651673417126,GOOGL,above_mean_range
2023-04-12,A,52366694604.0,105.24144392210243,GOOGL,mean_range
2023-04-12,A,23111080800.0,104.56912826087103,GOOGL,below_mean_range
2023-04-12,A,13733508558.0,106.1276092921158,GOOGL,above_mean_range
2023-04-12,B,42908516640.0,105.19569157484405,GOOGL,mean_range
2023-04-12,B,18691209900.0,104.55805401844744,GOOGL,below_mean_range
2023-04-12,B,11374795590.0,106.10900411344471,GOOGL,above_mean_range
2023-04-12,N,19158586236.0,105.28157569850455,GOOGL,mean_range
2023-04-12,N,11014008559.0,104.58782000565108,GOOGL,below_mean_range
2023-04-12,N,5449428931.0,106.27001427755562,GOOGL,above_mean_range
2023-04-13,A,59523330009.0,106.82627906022854,GOOGL,mean_range
2023-04-13,A,2933578362.0,106.03723793677176,GOOGL,below_mean_range
2023-04-13,A,10035669072.0,107.39419990272337,GOOGL,above_mean_range
2023-04-13,N,30182723872.0,106.8014512260119,GOOGL,mean_range
2023-04-13,N,3603907328.0,105.77680803571386,GOOGL,below_mean_range
2023-04-13,N,14890251036.0,107.3516477579684,GOOGL,above_mean_range
2023-04-13,B,40670571876.0,106.85563097421296,GOOGL,mean_range
2023-04-13,B,2813600922.0,106.06520586182822,GOOGL,below_mean_range
2023-04-13,B,7488537276.0,107.40051651809031,GOOGL,above_mean_range
2023-04-14,A,44028549464.0,107.79829355482782,GOOGL,mean_range
2023-04-14,A,11311508844.0,107.12669122160926,GOOGL,below_mean_range
2023-04-14,A,19292291020.0,108.70220875825096,GOOGL,above_mean_range
2023-04-14,B,47024960125.0,107.86220761245329,GOOGL,mean_range
2023-04-14,B,13422828650.0,107.27065647146509,GOOGL,below_mean_range
2023-04-14,B,21934133650.0,108.74577379593894,GOOGL,above_mean_range
2023-04-14,N,19658347189.0,107.80807488267689,GOOGL,mean_range
2023-04-14,N,8964783915.0,106.9857516778517,GOOGL,below_mean_range
2023-04-14,N,16341176586.0,108.71284609720324,GOOGL,above_mean_range
2023-04-17,N,57443517840.0,105.19921457990179,GOOGL,mean_range
2023-04-17,N,21941152572.0,104.25709941772622,GOOGL,below_mean_range
2023-04-17,N,21638320188.0,105.91746774546337,GOOGL,above_mean_range
2023-04-17,A,98001419670.0,105.26045822102307,GOOGL,mean_range
2023-04-17,A,17297245680.0,104.43032616892947,GOOGL,below_mean_range
2023-04-17,A,27341649280.0,105.93650047710375,GOOGL,above_mean_range
2023-04-17,B,93496821002.0,105.22259578374765,GOOGL,mean_range
2023-04-17,B,14969263972.0,104.301049845611,GOOGL,below_mean_range
2023-04-17,B,26260592332.0,105.91372642695741,GOOGL,above_mean_range
2023-04-18,A,43612759225.0,104.96964928108376,GOOGL,mean_range
2023-04-18,A,20024736305.0,104.38268205821365,GOOGL,below_mean_range
2023-04-18,A,18059887440.0,105.99090413943138,GOOGL,above_mean_range
2023-04-18,N,15908733120.0,105.09213411970221,GOOGL,mean_range
2023-04-18,N,13677757440.0,104.4401232215458,GOOGL,below_mean_range
2023-04-18,N,11488482240.0,106.27375226860256,GOOGL,above_mean_range
2023-04-18,B,30897249028.0,105.01878185382054,GOOGL,mean_range
2023-04-18,B,15721170956.0,104.40978673637936,GOOGL,below_mean_range
2023-04-18,B,13917173078.0,106.02262667081155,GOOGL,above_mean_range
2023-04-19,B,24673298364.0,104.1590997177034,GOOGL,mean_range
2023-04-19,B,11051875692.0,103.4063038664629,GOOGL,below_mean_range
2023-04-19,B,9512029956.0,104.68829804076799,GOOGL,above_mean_range
2023-04-19,A,26692002064.0,104.1548113669767,GOOGL,mean_range
2023-04-19,A,11570208496.0,103.402300984984,GOOGL,below_mean_range
2023-04-19,A,9875685792.0,104.68229474082466,GOOGL,above_mean_range
2023-04-19,N,15495668850.0,104.19553651938551,GOOGL,mean_range
2023-04-19,N,5242538280.0,103.43017590618342,GOOGL,below_mean_range
2023-04-19,N,4074424740.0,104.70269890260656,GOOGL,above_mean_range
2023-04-20,A,58543853408.0,105.03591432538273,GOOGL,mean_range
2023-04-20,A,7810469172.0,104.33463422099732,GOOGL,below_mean_range
2023-04-20,A,13803994184.0,105.97153792864546,GOOGL,above_mean_range
2023-04-20,B,56566846119.0,105.05055087763374,GOOGL,mean_range
2023-04-20,B,7751252719.0,104.3097707123204,GOOGL,below_mean_range
2023-04-20,B,12052238254.0,105.9348997247341,GOOGL,above_mean_range
2023-04-20,N,33547274922.0,105.0156781363821,GOOGL,mean_range
2023-04-20,N,7090300602.0,104.06910873440331,GOOGL,below_mean_range
2023-04-20,N,10401635286.0,105.95712636694988,GOOGL,above_mean_range
2023-04-21,A,64814278760.0,105.30105873725003,GOOGL,mean_range
2023-04-21,A,367305400.0,104.80899999999978,GOOGL,below_mean_range
2023-04-21,A,3033510480.0,105.87915242165226,GOOGL,above_mean_range
2023-04-21,B,58841543536.0,105.31404572785944,GOOGL,mean_range
2023-04-21,B,539449976.0,104.8106477732792,GOOGL,below_mean_range
2023-04-21,B,2199296056.0,105.89594836146898,GOOGL,above_mean_range
2023-04-21,N,56787211496.0,105.28477236800592,GOOGL,mean_range
2023-04-21,N,224419900.0,104.80020000000009,GOOGL,below_mean_range
2023-04-21,N,2280106184.0,105.87312992125975,GOOGL,above_mean_range
2023-04-24,B,44266987810.0,105.90004703794152,GOOGL,mean_range
2023-04-24,B,5160389482.0,105.22422535211152,GOOGL,below_mean_range
2023-04-24,B,2944584634.0,106.44779853235465,GOOGL,above_mean_range
2023-04-24,N,26384629998.0,105.9142133506298,GOOGL,mean_range
2023-04-24,N,2445844932.0,105.2015712468195,GOOGL,below_mean_range
2023-04-24,N,1110899034.0,106.454775910364,GOOGL,above_mean_range
2023-04-24,A,42570726562.0,105.89755332902193,GOOGL,mean_range
2023-04-24,A,4884488665.0,105.18252716297745,GOOGL,below_mean_range
2023-04-24,A,2852069639.0,106.43729152308725,GOOGL,above_mean_range
2023-04-25,B,79796467101.0,105.52926216719499,GOOGL,mean_range
2023-04-25,B,76310467129.0,104.50761117835984,GOOGL,below_mean_range
2023-04-25,B,18646886947.0,106.27196855481365,GOOGL,above_mean_range
2023-04-25,N,27884573594.0,105.87573601470052,GOOGL,mean_range
2023-04-25,N,35336779971.0,105.09836877718674,GOOGL,below_mean_range
2023-04-25,N,10344277301.0,107.14637039075436,GOOGL,above_mean_range
2023-04-25,A,67977415053.0,105.59997157745323,GOOGL,mean_range
2023-04-25,A,57172015113.0,104.60522310532482,GOOGL,below_mean_range
2023-04-25,A,13299228999.0,106.40616088243269,GOOGL,above_mean_range
2023-04-26,A,56426426194.0,104.29873060254353,GOOGL,mean_range
2023-04-26,A,78104018698.0,103.53199272800259,GOOGL,below_mean_range
2023-04-26,A,52983096817.0,105.2161415916046,GOOGL,above_mean_range
2023-04-26,B,56611736552.0,104.2670853450767,GOOGL,mean_range
2023-04-26,B,89182377086.0,103.528813719738,GOOGL,below_mean_range
2023-04-26,B,53247349766.0,105.20779421755987,GOOGL,above_mean_range
2023-04-26,N,56750303625.0,104.02700374716429,GOOGL,mean_range
2023-04-26,N,39486258000.0,103.30563208616854,GOOGL,below_mean_range
2023-04-26,N,31013724750.0,105.08273727896099,GOOGL,above_mean_range
2023-04-27,N,25798036165.0,106.76743648301469,GOOGL,mean_range
2023-04-27,N,15745418590.0,105.77770579981298,GOOGL,below_mean_range
2023-04-27,N,78513520855.0,107.8894568989767,GOOGL,above_mean_range
2023-04-27,A,30576254630.0,106.77754851229123,GOOGL,mean_range
2023-04-27,A,24393759677.0,105.97091454515936,GOOGL,below_mean_range
2023-04-27,A,98069480083.0,107.91304239099102,GOOGL,above_mean_range
2023-04-27,B,35833648444.0,106.85932852445227,GOOGL,mean_range
2023-04-27,B,24840659020.0,106.04069778117764,GOOGL,below_mean_range
2023-04-27,B,89605027556.0,107.90241632375486,GOOGL,above_mean_range
2023-04-28,N,42327233165.0,106.7564421332682,GOOGL,mean_range
2023-04-28,N,11896056340.0,105.80872848537008,GOOGL,below_mean_range
2023-04-28,N,9694978790.0,107.27668954593449,GOOGL,above_mean_range
2023-04-28,B,60199847040.0,106.63831732495018,GOOGL,mean_range
2023-04-28,B,14941883040.0,105.74354249547915,GOOGL,below_mean_range
2023-04-28,B,16398243792.0,107.20538474212913,GOOGL,above_mean_range
2023-04-28,A,72150711856.0,106.57031548757305,GOOGL,mean_range
2023-04-28,A,20090515368.0,105.67312882520083,GOOGL,below_mean_range
2023-04-28,A,21946916176.0,107.16501776441775,GOOGL,above_mean_range
2023-05-01,B,48018980800.0,107.28731922468099,GOOGL,mean_range
2023-05-01,B,195646955.0,106.74640776699013,GOOGL,below_mean_range
2023-05-01,B,1956469550.0,107.85441747572865,GOOGL,above_mean_range
2023-05-01,A,44410555455.0,107.2603002760736,GOOGL,mean_range
2023-05-01,A,58472169.0,106.73806451612899,GOOGL,below_mean_range
2023-05-01,A,2250235407.0,107.82893545683183,GOOGL,above_mean_range
2023-05-01,N,31133408254.0,107.24842590316914,GOOGL,mean_range
2023-05-01,N,290751908.0,106.74565789473685,GOOGL,below_mean_range
2023-05-01,N,2058217454.0,107.84837360594803,GOOGL,above_mean_range
2023-05-02,A,54678614530.0,105.28541417870588,GOOGL,mean_range
2023-05-02,A,31654946475.0,104.2665494608517,GOOGL,below_mean_range
2023-05-02,A,15900192055.0,106.13306141497311,GOOGL,above_mean_range
2023-05-02,N,24973090798.0,105.30389575443535,GOOGL,mean_range
2023-05-02,N,14271048698.0,104.26295256365577,GOOGL,below_mean_range
2023-05-02,N,5500351870.0,106.16475565610854,GOOGL,above_mean_range
2023-05-02,B,42023467820.0,105.3114727635639,GOOGL,mean_range
2023-05-02,B,19859763995.0,104.31363681530159,GOOGL,below_mean_range
2023-05-02,B,10421997625.0,106.1452757396455,GOOGL,above_mean_range
2023-05-03,A,42662486037.0,105.9206175248905,GOOGL,mean_range
2023-05-03,A,9099110018.0,105.4074260910367,GOOGL,below_mean_range
2023-05-03,A,13473600029.0,106.82992552685728,GOOGL,above_mean_range
2023-05-03,B,58085805895.0,105.91347266620672,GOOGL,mean_range
2023-05-03,B,11397162335.0,105.43201897298452,GOOGL,below_mean_range
2023-05-03,B,16372990890.0,106.8314599483201,GOOGL,above_mean_range
2023-05-03,N,18734275027.0,105.7823123974347,GOOGL,mean_range
2023-05-03,N,891575971.0,105.30757053291534,GOOGL,below_mean_range
2023-05-03,N,2727831184.0,106.7623155737708,GOOGL,above_mean_range
2023-05-04,A,54714220960.0,104.86507483206533,GOOGL,mean_range
2023-05-04,A,6078163840.0,104.19175035360706,GOOGL,below_mean_range
2023-05-04,A,4653191200.0,105.51558891455028,GOOGL,above_mean_range
2023-05-04,B,67639717278.0,104.87368431457662,GOOGL,mean_range
2023-05-04,B,7515226980.0,104.21229181494671,GOOGL,below_mean_range
2023-05-04,B,5274031176.0,105.5238590263689,GOOGL,above_mean_range
2023-05-04,N,32866522590.0,104.90140828817978,GOOGL,mean_range
2023-05-04,N,3858502050.0,104.23290170940172,GOOGL,below_mean_range
2023-05-04,N,3475949710.0,105.8045777988618,GOOGL,above_mean_range
2023-05-05,B,33309371368.0,105.06687979223132,GOOGL,mean_range
2023-05-05,B,8500357138.0,104.38985946207839,GOOGL,below_mean_range
2023-05-05,B,9746472008.0,105.70265004226498,GOOGL,above_mean_range
2023-05-05,A,45204753516.0,104.97346855983149,GOOGL,mean_range
2023-05-05,A,10925598876.0,104.36755756401932,GOOGL,below_mean_range
2023-05-05,A,14066679164.0,105.66548219956846,GOOGL,above_mean_range
2023-05-05,N,30081446772.0,105.01952573227615,GOOGL,mean_range
2023-05-05,N,4722614214.0,104.38452048823022,GOOGL,below_mean_range
2023-05-05,N,6723652146.0,105.68182486221642,GOOGL,above_mean_range
2023-05-08,A,20512487334.0,107.01299480726844,GOOGL,mean_range
2023-05-08,A,12595494769.0,106.0820572450796,GOOGL,below_mean_range
2023-05-08,A,18437477381.0,107.71877791356215,GOOGL,above_mean_range
2023-05-08,N,17301763584.0,106.88706851588458,GOOGL,mean_range
2023-05-08,N,7383398400.0,106.02159444444416,GOOGL,below_mean_range
2023-05-08,N,15870204672.0,107.71358361333745,GOOGL,above_mean_range
2023-05-08,B,27715577792.0,106.9852964729913,GOOGL,mean_range
2023-05-08,B,17380675424.0,106.06905447629215,GOOGL,below_mean_range
2023-05-08,B,24341445856.0,107.71192744203861,GOOGL,above_mean_range
2023-05-09,B,42187393440.0,108.54395322939871,GOOGL,mean_range
2023-05-09,B,35055351495.0,107.59468799732515,GOOGL,below_mean_range
2023-05-09,B,41855602275.0,109.59853805681936,GOOGL,above_mean_range
2023-05-09,A,34912231016.0,108.41767079593964,GOOGL,mean_range
2023-05-09,A,28792684848.0,107.5364067278334,GOOGL,below_mean_range
2023-05-09,A,30375013544.0,109.50278710887241,GOOGL,above_mean_range
2023-05-09,N,21014005545.0,108.38204329165859,GOOGL,mean_range
2023-05-09,N,14771367585.0,107.46633262543064,GOOGL,below_mean_range
2023-05-09,N,16108515540.0,109.42954722492674,GOOGL,above_mean_range
2023-05-10,N,10324368770.0,110.14853250773969,GOOGL,mean_range
2023-05-10,N,33849865410.0,109.19355712936753,GOOGL,below_mean_range
2023-05-10,N,24286239602.0,111.48652671755784,GOOGL,above_mean_range
2023-05-10,A,26036656596.0,110.14860477644055,GOOGL,mean_range
2023-05-10,A,95361767748.0,109.25017208412565,GOOGL,below_mean_range
2023-05-10,A,64130870628.0,111.48227746591712,GOOGL,above_mean_range
2023-05-10,B,42377977740.0,110.17368880455011,GOOGL,mean_range
2023-05-10,B,119650105652.0,109.27981630001293,GOOGL,below_mean_range
2023-05-10,B,88647974688.0,111.48161223996158,GOOGL,above_mean_range
2023-05-11,A,283118434920.0,116.82367847471276,GOOGL,mean_range
2023-05-11,A,43736500800.0,115.56892528735874,GOOGL,below_mean_range
2023-05-11,A,159807895380.0,117.39141638158006,GOOGL,above_mean_range
2023-05-11,B,245212223480.0,116.82269607367174,GOOGL,mean_range
2023-05-11,B,45981749226.0,115.6040493731454,GOOGL,below_mean_range
2023-05-11,B,152357260328.0,117.40328873459075,GOOGL,above_mean_range
2023-05-11,N,71925186723.0,116.6243657131319,GOOGL,mean_range
2023-05-11,N,21316551852.0,115.3971299454302,GOOGL,below_mean_range
2023-05-11,N,103696445793.0,117.26055563345696,GOOGL,above_mean_range
2023-05-12,N,73025382184.0,116.95380039498868,GOOGL,mean_range
2023-05-12,N,2347315472.0,116.3660593220339,GOOGL,below_mean_range
2023-05-12,N,9792085094.0,117.58678517013725,GOOGL,above_mean_range
2023-05-12,A,154954342270.0,116.93273097400404,GOOGL,mean_range
2023-05-12,A,5584346235.0,116.33505896958432,GOOGL,below_mean_range
2023-05-12,A,18780873930.0,117.5822646733164,GOOGL,above_mean_range
2023-05-12,B,131133701864.0,116.96216061859369,GOOGL,mean_range
2023-05-12,B,4225446678.0,116.36579139314387,GOOGL,below_mean_range
2023-05-12,B,16710701596.0,117.6012246403609,GOOGL,above_mean_range
2023-05-15,N,55854947862.0,117.02179098187962,GOOGL,mean_range
2023-05-15,N,10191821502.0,116.30882217090097,GOOGL,below_mean_range
2023-05-15,N,7602675162.0,117.78928276573929,GOOGL,above_mean_range
2023-05-15,B,65508887348.0,117.0711300405286,GOOGL,mean_range
2023-05-15,B,11918684354.0,116.43245233150834,GOOGL,below_mean_range
2023-05-15,B,12249446408.0,117.93270022042591,GOOGL,above_mean_range
2023-05-15,A,89621858696.0,117.00573062003879,GOOGL,mean_range
2023-05-15,A,12398045004.0,116.3485268884692,GOOGL,below_mean_range
2023-05-15,A,13344955744.0,117.86225894245736,GOOGL,above_mean_range
2023-05-16,A,48688078134.0,119.41991882881536,GOOGL,mean_range
2023-05-16,A,23370136359.0,118.22853993658377,GOOGL,below_mean_range
2023-05-16,A,55494811191.0,120.07172760222001,GOOGL,above_mean_range
2023-05-16,B,54401349058.0,119.4143242713355,GOOGL,mean_range
2023-05-16,B,25636395769.0,118.27088198585378,GOOGL,below_mean_range
2023-05-16,B,62389836271.0,120.0815664710312,GOOGL,above_mean_range
2023-05-16,N,22195640241.0,119.41351459645168,GOOGL,mean_range
2023-05-16,N,12505957953.0,118.20562817473788,GOOGL,below_mean_range
2023-05-16,N,32084367576.0,120.06089955121143,GOOGL,above_mean_range
2023-05-17,B,12226885398.0,120.15685188846953,GOOGL,mean_range
2023-05-17,B,36518662656.0,119.36288069386126,GOOGL,below_mean_range
2023-05-17,B,34086341772.0,121.12417647893604,GOOGL,above_mean_range
2023-05-17,A,9085014380.0,120.08409677419394,GOOGL,mean_range
2023-05-17,A,30115808214.0,119.33844374579179,GOOGL,below_mean_range
2023-05-17,A,28073370738.0,121.10762547177636,GOOGL,above_mean_range
2023-05-17,N,9238999544.0,120.2854057661502,GOOGL,mean_range
2023-05-17,N,25161845528.0,119.40589296216373,GOOGL,below_mean_range
2023-05-17,N,23307139800.0,121.12886560846653,GOOGL,above_mean_range
2023-05-18,B,48480851650.0,122.31810781671425,GOOGL,mean_range
2023-05-18,B,19512562718.0,121.26969193677888,GOOGL,below_mean_range
2023-05-18,B,25785017918.0,122.96326880194604,GOOGL,above_mean_range
2023-05-18,A,42679133457.0,122.30492703181513,GOOGL,mean_range
2023-05-18,A,22153954541.0,121.21802023291326,GOOGL,below_mean_range
